,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#Repair,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Average Risk,Print Capacity,Assembling Capacity,Collection Capacity,MTBF,MTTR,MDT,Aoss,#Tasks before failure
123,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.825,0.825,0.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.2122131382015197,1.0,1.0,114.0,4.4578197272381095,0.1747530056412761,3.0,0.5977376619814053,0
124,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.821,0.821,0.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.21125313820151967,1.0,1.0,114.0,14.731118096006698,0.17444745113692145,3.0,0.8308059320480392,0
125,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.822,0.822,0.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.21301313820151974,1.0,1.0,114.0,1104.6751707363828,0.11838695707316127,6.0,0.9945978804982001,0
126,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.813,0.813,0.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.2120531382015197,1.0,1.0,114.0,150.29034073827827,0.149745810518212,4.0,0.97407485147249,0
127,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.799,0.799,0.0,0.0,0.0,0.0,47.0,198.0,0.0,0.0,0.21445313820151973,1.0,1.0,114.0,432.6112150544816,0.12001004636545752,6.0,0.9863204592266189,0
128,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.788,0.788,0.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.2125331382015197,1.0,1.0,114.0,270.6327322597295,0.13266310404888695,5.0,0.9818599193244999,0
129,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.773,0.773,0.0,0.0,0.0,0.0,47.0,198.0,0.0,0.0,0.21637313820151968,1.0,1.0,114.0,10888.677773228364,0.09094581356804907,9.0,0.9991741359776567,0
130,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.776,0.776,0.0,0.0,0.0,0.0,47.0,198.0,0.0,0.0,0.2150931382015197,1.0,1.0,114.0,557.9905027451887,0.1090890523451004,7.0,0.9876104112087049,0
131,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.779,0.779,0.0,0.0,0.0,0.0,48.0,198.0,0.0,0.0,0.21839159973998123,1.0,1.0,114.0,109.47204144977376,0.09160073755315346,9.0,0.92403270940667,0
132,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.777,0.777,0.0,0.0,0.0,0.0,47.0,198.0,0.0,0.0,0.21477313820151972,1.0,1.0,114.0,14617.838387031265,0.10791022185915082,7.0,0.9995213622322003,0
