,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#Repair,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Average Risk,Print Capacity,Assembling Capacity,Collection Capacity,MTBF,MTTR,MDT,Aoss,#Tasks before failure
156,249.0,0.0,49.0,1.0,0.0,103.0,35.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,138.0,8.0,0.703,0.689,6.0,2.0,0.0,0.0,65.0,34.0,94.0,98.0,0.3237939153930745,103.0,103.0,138.0,3.815133303108403e-45,0.02725921673081787,33.96666666666667,1.1231992060181756e-46,0
157,249.0,0.0,49.0,1.0,0.0,96.0,28.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,124.0,11.0,0.69,0.672,7.0,4.0,0.0,0.0,76.0,26.0,112.0,116.0,0.3882169942008582,96.0,96.0,124.0,2.866107868387423e-37,0.02505531889746757,38.401650432900425,7.463501792443532e-39,0
158,249.0,0.0,49.0,1.0,0.0,95.0,22.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,117.0,11.0,0.666,0.645,6.0,5.0,0.0,0.0,91.0,52.0,130.0,138.0,0.47913248245753315,95.0,95.0,117.0,7.455654269139809e-63,0.022560680503615847,43.48039215686275,1.7147164271753337e-64,0
159,249.0,0.0,49.0,1.0,0.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,130.0,12.0,0.686,0.664,11.0,1.0,0.0,0.0,70.0,33.0,102.0,106.0,0.35002253002598266,100.0,100.0,130.0,6.688821649481752e-36,0.024674334389768123,38.25,1.7487115423481703e-37,0
160,249.0,0.0,49.0,1.0,0.0,98.0,32.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,130.0,10.0,0.676,0.659,8.0,2.0,0.0,0.0,78.0,36.0,110.0,114.0,0.3878221885546399,98.0,98.0,130.0,4.2260017733484217e-47,0.021358978128145942,44.35392156862745,9.527910101048585e-49,0
161,249.0,0.0,49.0,1.0,0.0,95.0,29.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,124.0,9.0,0.66,0.645,9.0,0.0,0.0,0.0,77.0,29.0,122.0,128.0,0.42813671142539894,95.0,95.0,124.0,2.6165668140807202e-51,0.025954413730888897,36.94267053701016,7.082776572579866e-53,0
162,249.0,0.0,49.0,1.0,0.0,78.0,44.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,8.0,0.674,0.66,5.0,3.0,0.0,0.0,74.0,27.0,124.0,130.0,0.4063863480514748,78.0,78.0,122.0,1.4781525112682929e-40,0.027428079384368722,35.3030303030303,4.1870414482277834e-42,0
163,249.0,0.0,49.0,1.0,0.0,88.0,36.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,124.0,14.0,0.674,0.651,13.0,1.0,0.0,0.0,68.0,25.0,114.0,118.0,0.38143778455260563,88.0,88.0,124.0,2.7797827216787194e-43,0.026710545711420706,35.75476190476191,7.774580429546927e-45,0
164,249.0,0.0,49.0,1.0,0.0,89.0,22.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,111.0,16.0,0.677,0.647,10.0,6.0,0.0,0.0,83.0,26.0,114.0,120.0,0.41650676622277916,89.0,89.0,111.0,1.0095074191393075e-49,0.02690848566594422,36.49603174603174,2.766074476710944e-51,0
165,249.0,0.0,49.0,1.0,0.0,95.0,33.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,7.0,0.662,0.65,7.0,0.0,0.0,0.0,84.0,44.0,110.0,114.0,0.3931465990835591,95.0,95.0,128.0,8.902442972432906e-49,0.021466046430527172,45.92307692307692,1.9385554211327937e-50,0
166,249.0,0.0,49.0,1.0,0.0,89.0,32.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,12.0,0.666,0.645,10.0,2.0,0.0,0.0,88.0,26.0,182.0,188.0,0.6152358091625848,89.0,89.0,121.0,1.2081571573357789e-73,0.026390824146265358,36.37713267125032,3.3211995245865353e-75,0
167,249.0,0.0,49.0,1.0,0.0,90.0,29.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,12.0,0.679,0.659,8.0,4.0,0.0,0.0,131.0,31.0,234.0,238.0,0.824787528209444,90.0,90.0,119.0,2.4436467964479814e-57,0.03166773451719062,30.593945594607607,7.987354193630686e-59,0
168,249.0,0.0,49.0,1.0,0.0,94.0,32.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,126.0,7.0,0.659,0.649,6.0,1.0,0.0,0.0,92.0,30.0,130.0,136.0,0.45884407658154663,94.0,94.0,126.0,1.395690499692334e-46,0.02367901212933994,41.239697324861716,3.38433739873966e-48,0
169,249.0,0.0,49.0,1.0,0.0,98.0,32.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,130.0,14.0,0.701,0.677,13.0,1.0,0.0,0.0,67.0,26.0,90.0,92.0,0.3145963056636172,98.0,98.0,130.0,6.716239139417686e-36,0.028727116153111666,32.28868957129827,2.080059373294547e-37,0
170,249.0,0.0,49.0,1.0,0.0,93.0,28.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,10.0,0.661,0.646,8.0,2.0,0.0,0.0,73.0,34.0,104.0,110.0,0.37365702745404467,93.0,93.0,121.0,1.9031813462670994e-55,0.024275459083829103,40.38333333333333,4.7127891364434985e-57,0
171,249.0,0.0,49.0,1.0,0.0,91.0,34.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,125.0,9.0,0.676,0.662,7.0,2.0,0.0,0.0,81.0,26.0,121.0,124.0,0.4238610518858615,91.0,91.0,125.0,3.5396298192929413e-50,0.028749646615070984,33.97297297297297,1.0418958099748516e-51,0
172,249.0,0.0,49.0,1.0,0.0,89.0,27.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,116.0,9.0,0.675,0.659,6.0,3.0,0.0,0.0,88.0,25.0,162.0,166.0,0.5450738781668797,89.0,89.0,116.0,3.9122775798488047e-54,0.026155236451736275,37.35890410958904,1.047214224585519e-55,0
173,249.0,0.0,49.0,1.0,0.0,89.0,31.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,10.0,0.665,0.647,9.0,1.0,0.0,0.0,85.0,28.0,144.0,148.0,0.49030338044889527,89.0,89.0,120.0,1.0231986888375403e-52,0.024328748399725864,39.5,2.590376427436811e-54,0
174,249.0,0.0,49.0,1.0,0.0,100.0,27.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,127.0,8.0,0.681,0.667,4.0,4.0,0.0,0.0,81.0,29.0,112.0,116.0,0.3992771244561423,100.0,100.0,127.0,6.144047241848641e-47,0.027492767234720984,34.95454545454545,1.7577248286172967e-48,0
175,249.0,0.0,49.0,1.0,0.0,99.0,39.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,138.0,2.0,0.708,0.705,2.0,0.0,0.0,0.0,58.0,32.0,82.0,84.0,0.2733231560583147,99.0,99.0,138.0,4.060540175347085e-27,0.031584559534422844,28.0,1.4501929197668161e-28,0
176,249.0,0.0,49.0,1.0,0.0,94.0,31.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,125.0,6.0,0.676,0.666,5.0,1.0,0.0,0.0,75.0,34.0,106.0,110.0,0.367591829926926,94.0,94.0,125.0,4.983164791477831e-47,0.02329293985630568,41.70357142857143,1.1949012088839537e-48,0
177,249.0,0.0,49.0,1.0,0.0,102.0,33.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,135.0,7.0,0.699,0.687,7.0,0.0,0.0,0.0,68.0,34.0,92.0,96.0,0.32248767063121986,102.0,102.0,135.0,3.957734580934622e-40,0.029215809419920993,32.35714285714286,1.22314093009017e-41,0
178,249.0,0.0,49.0,1.0,0.0,89.0,31.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,9.0,0.661,0.646,6.0,3.0,0.0,0.0,71.0,35.0,130.0,136.0,0.43994072913229076,89.0,89.0,120.0,2.675106881745654e-56,0.021772539735891595,45.53553113553113,5.8747681536502004e-58,0
179,249.0,0.0,49.0,1.0,0.0,101.0,29.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,130.0,8.0,0.679,0.665,7.0,1.0,0.0,0.0,75.0,36.0,104.0,108.0,0.37137802752405896,101.0,101.0,130.0,1.2912166652936228e-43,0.02425189110593969,39.30641233766233,3.2850025950000386e-45,0
180,249.0,0.0,49.0,1.0,0.0,92.0,26.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,118.0,9.0,0.674,0.657,9.0,0.0,0.0,0.0,83.0,29.0,140.0,144.0,0.48325271082330307,92.0,92.0,118.0,1.9289623882713503e-52,0.027203891352336442,36.063203351516044,5.348838175769706e-54,0
181,249.0,0.0,49.0,1.0,0.0,92.0,29.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,16.0,0.691,0.665,14.0,2.0,0.0,0.0,99.0,34.0,148.0,152.0,0.5114492181913589,92.0,92.0,121.0,2.1841458722547613e-36,0.02856268413896297,31.964666463600366,6.833000665725539e-38,0
182,249.0,0.0,49.0,1.0,0.0,88.0,32.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,15.0,0.693,0.665,14.0,1.0,0.0,0.0,72.0,56.0,112.0,116.0,0.3791634863226703,88.0,88.0,120.0,2.549124494914616e-35,0.02714338540784342,34.85,7.314560961017549e-37,0
183,249.0,0.0,49.0,1.0,0.0,96.0,36.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,132.0,3.0,0.691,0.686,2.0,1.0,0.0,0.0,65.0,32.0,96.0,100.0,0.32867890800475236,96.0,96.0,132.0,4.900725849624707e-40,0.027337452219214943,33.68571428571428,1.454838038480617e-41,0
184,249.0,0.0,49.0,1.0,0.0,92.0,32.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,124.0,5.0,0.711,0.702,5.0,0.0,0.0,0.0,77.0,34.0,112.0,114.0,0.3926232400409665,92.0,92.0,124.0,8.21895256528463e-45,0.03620576403712161,26.072649572649574,3.152327323842982e-46,0
185,249.0,0.0,49.0,1.0,0.0,92.0,25.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,117.0,10.0,0.658,0.642,10.0,0.0,0.0,0.0,87.0,36.0,146.0,150.0,0.5170055078497607,92.0,92.0,117.0,3.8265369837606693e-60,0.024506744389117,40.19047619047618,9.52100434348034e-62,0
186,249.0,0.0,49.0,1.0,0.0,96.0,30.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,126.0,8.0,0.664,0.653,7.0,1.0,0.0,0.0,74.0,34.0,120.0,124.0,0.41206917818840366,96.0,96.0,126.0,3.8722682048488777e-57,0.022574343578081444,42.304471019176894,9.153330869197143e-59,0
187,249.0,0.0,49.0,1.0,0.0,89.0,23.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,112.0,13.0,0.645,0.623,9.0,4.0,0.0,0.0,96.0,32.0,158.0,164.0,0.5527536758682863,89.0,89.0,112.0,5.192072025026676e-60,0.02364780546897765,41.52474403892913,1.2503561780318616e-61,0
188,249.0,14.0,3.0,75.0,0.0,77.0,24.0,0.0,0.0,4.0,10.0,0.0,24.0,63.0,101.0,13.0,0.658,0.635,11.0,2.0,0.0,0.0,129.0,26.0,0.0,0.0,0.8295200757213875,77.0,77.0,101.0,1.0309688885564128e-58,0.027700421112718303,35.249856128423694,2.9247463728655957e-60,0
189,249.0,0.0,49.0,1.0,0.0,87.0,37.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,124.0,8.0,0.683,0.67,6.0,2.0,0.0,0.0,77.0,26.0,148.0,154.0,0.48894910289278504,87.0,87.0,124.0,3.340360676759898e-45,0.029374977308298755,33.16467120615087,1.0072045207372295e-46,0
190,249.0,0.0,49.0,1.0,0.0,99.0,31.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,130.0,14.0,0.674,0.651,11.0,3.0,0.0,0.0,95.0,42.0,138.0,142.0,0.48717018017948566,99.0,99.0,130.0,5.640467493098601e-54,0.023439969329834047,40.29473684210526,1.3998025387783886e-55,0
191,249.0,0.0,49.0,1.0,0.0,84.0,28.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,112.0,8.0,0.649,0.635,7.0,1.0,0.0,0.0,111.0,26.0,198.0,204.0,0.6898602773803522,84.0,84.0,112.0,1.1313553487841956e-63,0.02549506336064012,37.59787979046043,3.0090934783807947e-65,0
192,249.0,0.0,49.0,1.0,0.0,104.0,30.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,134.0,7.0,0.691,0.678,6.0,1.0,0.0,0.0,71.0,46.0,100.0,102.0,0.3443028496423418,104.0,104.0,134.0,1.0677566323716145e-47,0.025017510385025806,36.0,2.965990645476707e-49,0
193,249.0,0.0,49.0,1.0,0.0,87.0,32.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,6.0,0.693,0.681,4.0,2.0,0.0,0.0,102.0,28.0,148.0,152.0,0.5208635995080443,87.0,87.0,119.0,3.9049785191684065e-41,0.030011371137992213,32.37420908279117,1.2062004384978587e-42,0
194,249.0,0.0,49.0,1.0,0.0,83.0,27.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,110.0,13.0,0.657,0.635,11.0,2.0,0.0,0.0,97.0,34.0,163.0,170.0,0.5734894059139933,83.0,83.0,110.0,1.5573266858158502e-64,0.024538959277433794,40.40348258706467,3.854436761633103e-66,0
195,249.0,0.0,49.0,1.0,0.0,88.0,33.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,11.0,0.67,0.654,6.0,5.0,0.0,0.0,94.0,27.0,136.0,140.0,0.4771618846451683,88.0,88.0,121.0,4.419799320054392e-56,0.02541933883469536,36.443681318681314,1.2127752082468049e-57,0
196,249.0,0.0,49.0,1.0,0.0,82.0,34.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,116.0,11.0,0.689,0.669,9.0,2.0,0.0,0.0,91.0,28.0,120.0,125.0,0.4297534202624683,82.0,82.0,116.0,3.213149935170692e-29,0.029190929934360677,32.35078875040221,9.932215130707573e-31,0
197,249.0,0.0,49.0,1.0,0.0,99.0,33.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,132.0,8.0,0.696,0.683,6.0,2.0,0.0,0.0,73.0,27.0,102.0,106.0,0.3551986923616141,99.0,99.0,132.0,1.548274864046425e-32,0.025800337981242896,35.367236024844715,4.377709535907175e-34,0
198,249.0,0.0,49.0,1.0,0.0,120.0,27.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,147.0,6.0,0.721,0.711,4.0,2.0,0.0,0.0,81.0,26.0,96.0,98.0,0.3410495732339841,120.0,120.0,147.0,7.713951166657067e-34,0.025380777907899183,33.95238095238095,2.271991227206149e-35,0
199,249.0,0.0,49.0,1.0,0.0,80.0,36.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,116.0,11.0,0.661,0.643,10.0,1.0,0.0,0.0,84.0,29.0,130.0,134.0,0.4419476394621198,80.0,80.0,116.0,2.297827825973046e-37,0.02672151869318613,35.93928571428571,6.393637993366322e-39,0
200,249.0,0.0,49.0,1.0,0.0,103.0,35.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,138.0,4.0,0.728,0.719,4.0,0.0,0.0,0.0,66.0,41.0,80.0,82.0,0.276074841209793,103.0,103.0,138.0,1.2772347210950096e-27,0.0280049233293583,31.56825396825397,4.0459466728170555e-29,0
201,249.0,0.0,49.0,1.0,0.0,97.0,37.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,134.0,8.0,0.682,0.67,7.0,1.0,0.0,0.0,70.0,66.0,104.0,106.0,0.3507611799013702,97.0,97.0,134.0,1.6743556766620446e-34,0.02499070697151296,37.81534391534392,4.427715057703494e-36,0
202,249.0,0.0,49.0,1.0,0.0,101.0,28.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,129.0,10.0,0.681,0.664,7.0,3.0,0.0,0.0,84.0,26.0,112.0,114.0,0.3977531508451909,101.0,101.0,129.0,1.3983657873255292e-41,0.024041888013375454,40.441029900332225,3.4577897515761375e-43,0
203,249.0,0.0,49.0,1.0,0.0,90.0,33.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,123.0,6.0,0.673,0.662,4.0,2.0,0.0,0.0,100.0,60.0,150.0,154.0,0.5129536078243252,90.0,90.0,123.0,1.3397086751860003e-51,0.027703823226064288,34.78123691784613,3.851814351371157e-53,0
204,249.0,0.0,49.0,1.0,0.0,98.0,37.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,135.0,7.0,0.707,0.695,6.0,1.0,0.0,0.0,69.0,36.0,108.0,112.0,0.36453139578594107,98.0,98.0,135.0,1.2283746400548537e-33,0.03172741727169798,28.143939393939394,4.364615140975523e-35,0
205,249.0,0.0,49.0,1.0,0.0,95.0,24.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,9.0,0.649,0.635,9.0,0.0,0.0,0.0,77.0,38.0,126.0,132.0,0.44948005735764107,95.0,95.0,119.0,1.6155841377988618e-62,0.022120286983071318,43.44588744588744,3.718612353841541e-64,0
206,249.0,0.0,49.0,1.0,0.0,92.0,30.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,10.0,0.692,0.672,7.0,3.0,0.0,0.0,74.0,30.0,92.0,96.0,0.32860213393268184,92.0,92.0,122.0,1.1322094531436078e-33,0.026752165030756468,35.26855600539811,3.2102517975794496e-35,0
207,249.0,0.0,49.0,1.0,0.0,93.0,26.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,8.0,0.654,0.641,5.0,3.0,0.0,0.0,92.0,26.0,154.0,160.0,0.5399369866047564,93.0,93.0,119.0,3.167467031074882e-59,0.02286652757995319,43.299248826291084,7.315293260126055e-61,0
208,249.0,0.0,49.0,1.0,0.0,84.0,26.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,110.0,13.0,0.677,0.653,11.0,2.0,0.0,0.0,83.0,26.0,182.0,188.0,0.5870547461635417,84.0,84.0,110.0,1.525689803681282e-45,0.026521099771028265,35.90393166070877,4.249366944263963e-47,0
209,249.0,0.0,49.0,1.0,0.0,96.0,33.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,129.0,9.0,0.674,0.659,4.0,5.0,0.0,0.0,74.0,29.0,130.0,134.0,0.4370414538553534,96.0,96.0,129.0,3.7277538810840546e-52,0.02264615688063741,42.162838827838826,8.841325642956312e-54,0
210,249.0,0.0,49.0,1.0,0.0,94.0,28.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,11.0,0.682,0.662,10.0,1.0,0.0,0.0,76.0,28.0,162.0,168.0,0.5287112140928575,94.0,94.0,122.0,9.116305261639839e-58,0.026695301974339343,34.92515108275978,2.6102407517257527e-59,0
211,249.0,0.0,49.0,1.0,0.0,101.0,28.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,129.0,9.0,0.673,0.658,7.0,2.0,0.0,0.0,92.0,26.0,150.0,153.0,0.5200876391680087,101.0,101.0,129.0,3.295661015589915e-49,0.022805052658032003,41.66666666666667,7.909586437415795e-51,0
212,249.0,0.0,49.0,1.0,0.0,89.0,37.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,126.0,10.0,0.671,0.652,7.0,3.0,0.0,0.0,78.0,31.0,130.0,136.0,0.43585732476044553,89.0,89.0,126.0,1.5571975187545664e-47,0.027620296110402568,34.738678553085336,4.4826043580643426e-49,0
213,249.0,0.0,49.0,1.0,0.0,86.0,29.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,115.0,11.0,0.684,0.665,8.0,3.0,0.0,0.0,80.0,26.0,123.0,126.0,0.3952460294057805,86.0,86.0,115.0,1.0310588009508381e-32,0.03042830321810696,31.045016407647072,3.3211733162327e-34,0
214,249.0,0.0,49.0,1.0,0.0,110.0,26.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,136.0,7.0,0.705,0.692,6.0,1.0,0.0,0.0,68.0,42.0,84.0,86.0,0.29193452599590297,110.0,110.0,136.0,5.822223379787625e-34,0.02744396917399282,33.56818181818182,1.7344470461114116e-35,0
215,249.0,0.0,49.0,1.0,0.0,88.0,41.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,129.0,9.0,0.688,0.673,8.0,1.0,0.0,0.0,70.0,28.0,104.0,108.0,0.354795941076162,88.0,88.0,129.0,6.527169828241815e-36,0.027488680844364923,33.89736842105263,1.9255683058239962e-37,0
216,249.0,0.0,49.0,1.0,0.0,95.0,35.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,130.0,6.0,0.685,0.675,5.0,1.0,0.0,0.0,72.0,27.0,110.0,112.0,0.37578684956352093,95.0,95.0,130.0,1.660991414119124e-47,0.02525269649629501,38.32380952380952,4.334097874813818e-49,0
217,249.0,0.0,49.0,1.0,0.0,99.0,34.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,133.0,8.0,0.699,0.684,4.0,4.0,0.0,0.0,75.0,34.0,104.0,106.0,0.36748591707739,99.0,99.0,133.0,1.799271632732646e-42,0.02792734261211947,33.62499999999999,5.350993703294115e-44,0
218,249.0,0.0,49.0,1.0,0.0,100.0,28.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,11.0,0.666,0.648,9.0,2.0,0.0,0.0,89.0,31.0,180.0,184.0,0.5974406809704071,100.0,100.0,128.0,3.6327850339457323e-60,0.02454019978937972,38.405949340144744,9.458912216364553e-62,0
219,249.0,0.0,49.0,1.0,0.0,92.0,22.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,114.0,8.0,0.668,0.652,6.0,2.0,0.0,0.0,99.0,29.0,174.0,180.0,0.6083661682254737,92.0,92.0,114.0,3.3627799831485164e-57,0.02725963058996836,35.926073299245495,9.360277019807618e-59,0
220,249.0,0.0,49.0,1.0,0.0,100.0,31.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,131.0,8.0,0.69,0.677,7.0,1.0,0.0,0.0,72.0,30.0,96.0,100.0,0.3387975257982556,100.0,100.0,131.0,1.5764911480635048e-34,0.02636850943014484,36.62835497835498,4.304018427786644e-36,0
221,249.0,0.0,49.0,1.0,0.0,90.0,24.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,114.0,10.0,0.662,0.647,9.0,1.0,0.0,0.0,78.0,41.0,142.0,148.0,0.48873714412305175,90.0,90.0,114.0,1.2341666340552716e-59,0.0281450070123101,34.751759532247334,3.551378838559373e-61,0
222,249.0,0.0,49.0,1.0,0.0,95.0,23.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,118.0,13.0,0.66,0.64,12.0,1.0,0.0,0.0,155.0,36.0,176.0,182.0,0.6710834479279651,95.0,95.0,118.0,8.520307663721707e-66,0.02239999443269078,42.73081362936435,1.9939493166745144e-67,0
223,249.0,0.0,49.0,1.0,0.0,100.0,19.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,9.0,0.668,0.653,7.0,2.0,0.0,0.0,116.0,28.0,202.0,208.0,0.7355536897348877,100.0,100.0,119.0,1.126548589073785e-64,0.025851522638768425,36.920821905881326,3.0512554458987565e-66,0
224,249.0,0.0,49.0,1.0,0.0,94.0,22.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,116.0,10.0,0.666,0.648,8.0,2.0,0.0,0.0,107.0,27.0,146.0,152.0,0.5388256097931879,94.0,94.0,116.0,2.7333354820281637e-64,0.023781464082885315,39.40644841269841,6.936264474794354e-66,0
225,249.0,0.0,49.0,1.0,0.0,93.0,24.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,117.0,9.0,0.684,0.668,7.0,2.0,0.0,0.0,78.0,27.0,136.0,140.0,0.4635315454194157,93.0,93.0,117.0,1.5050866150996556e-47,0.024404709932964914,39.88502223565476,3.773563434933228e-49,0
226,249.0,0.0,49.0,1.0,0.0,95.0,35.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,130.0,10.0,0.707,0.69,8.0,2.0,0.0,0.0,70.0,34.0,100.0,102.0,0.3394592981046402,95.0,95.0,130.0,3.8728390036222e-34,0.028356980410009038,32.2014652014652,1.2026903059820961e-35,0
227,249.0,0.0,49.0,1.0,0.0,105.0,32.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,137.0,8.0,0.691,0.678,7.0,1.0,0.0,0.0,74.0,32.0,96.0,98.0,0.3353938536837583,105.0,105.0,137.0,4.204214808532073e-45,0.02514955850362285,36.79807692307692,1.1425093809441748e-46,0
228,249.0,0.0,49.0,1.0,0.0,95.0,30.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,125.0,8.0,0.683,0.67,5.0,3.0,0.0,0.0,80.0,26.0,124.0,128.0,0.4278901406707721,95.0,95.0,125.0,3.741459713465908e-46,0.02301278801977172,41.75271327205289,8.960997789741842e-48,0
229,249.0,0.0,49.0,1.0,0.0,86.0,38.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,124.0,7.0,0.692,0.68,6.0,1.0,0.0,0.0,77.0,27.0,114.0,118.0,0.39298080017920195,86.0,86.0,124.0,5.949370768288327e-40,0.030706901326796283,31.59561170831588,1.8829737569924842e-41,0
230,249.0,0.0,49.0,1.0,0.0,95.0,30.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,125.0,11.0,0.692,0.673,10.0,1.0,0.0,0.0,76.0,70.0,118.0,122.0,0.4107716519660209,95.0,95.0,125.0,2.508212159243702e-50,0.026214592837708644,35.3489898989899,7.095569537944207e-52,0
231,249.0,0.0,49.0,1.0,0.0,90.0,29.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,8.0,0.705,0.69,6.0,2.0,0.0,0.0,117.0,32.0,125.0,128.0,0.45916988006718906,90.0,90.0,119.0,3.766053841947044e-32,0.028875120432314737,32.25719519386702,1.1675081541692982e-33,0
232,249.0,0.0,49.0,1.0,0.0,90.0,34.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,124.0,6.0,0.682,0.672,6.0,0.0,0.0,0.0,95.0,30.0,122.0,126.0,0.43657008576800166,90.0,90.0,124.0,5.78589205731048e-43,0.02402665154140779,39.93915343915344,1.448676689185508e-44,0
233,249.0,0.0,49.0,1.0,0.0,90.0,29.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,13.0,0.673,0.651,9.0,4.0,0.0,0.0,87.0,31.0,176.0,182.0,0.5894725163796818,90.0,90.0,119.0,1.4705908407303752e-62,0.027123872890435802,35.98765432098766,4.086375921068967e-64,0
234,249.0,0.0,49.0,1.0,0.0,102.0,33.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,135.0,7.0,0.724,0.712,6.0,1.0,0.0,0.0,66.0,26.0,72.0,74.0,0.2540876903999198,102.0,102.0,135.0,1.2662496487465501e-27,0.029283393584668516,30.941176470588236,4.0924418305496867e-29,0
235,249.0,0.0,49.0,1.0,0.0,95.0,24.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,7.0,0.654,0.642,6.0,1.0,0.0,0.0,98.0,33.0,206.0,212.0,0.7047029023208382,95.0,95.0,119.0,7.316601910834227e-77,0.024935173039249903,39.435824381105775,1.855318615918096e-78,0
236,249.0,0.0,49.0,1.0,0.0,94.0,27.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,11.0,0.655,0.637,11.0,0.0,0.0,0.0,83.0,28.0,156.0,160.0,0.5185812593317956,94.0,94.0,121.0,1.0626487359448658e-53,0.022154500855579094,43.280558350100605,2.4552565319259464e-55,0
